source,period_d,duration_h,depth_ppm,snr,planet_radius_re,stellar_teff_k,stellar_logg,stellar_radius_rs,label,is_candidate,raw_disposition
K2,4.377339,,,,31.9,,,1.691,0.0,0,FALSE POSITIVE
K2,4.3772986,,,,16.6,5102.0,,0.78,0.0,0,FALSE POSITIVE
K2,0.980414,,,,1.58,4202.0,4.758,0.66,,1,CANDIDATE
K2,0.98036126,,,,1.44,3932.0,,0.58,,1,CANDIDATE
K2,0.97988263,,,,,4063.0,4.56888,0.701061,,1,CANDIDATE
K2,0.980294,,,,1.81,,,0.685,,1,CANDIDATE
K2,14.2005,,,,2.36,,,0.786,,1,CANDIDATE
K2,28.8077,,,,2.08,,,0.215,,1,CANDIDATE
K2,3.75927,,,,68.0,,,10.7,,1,CANDIDATE
K2,2.41628,,,,2.68,,,1.01,,1,CANDIDATE
K2,2.4165066,,,,0.988,3483.0,,0.38,,1,CANDIDATE
K2,4.4984354,,,,3.12,4309.0,,0.66,,1,CANDIDATE
K2,0.3938505,,,,13.7,,,2.16,,1,CANDIDATE
K2,2.3240489,,,,33.4,5107.0,,0.78,,1,CANDIDATE
K2,1.86732,,,,0.648,,,0.693,,1,CANDIDATE
K2,22.9735,,,,2.61,,,1.067,,1,CANDIDATE
K2,5.6683,,,,,3521.0,4.14993,0.956267,0.0,0,FALSE POSITIVE
K2,14.658196,,,,1.6,3610.0,,0.45,,1,CANDIDATE
K2,14.65835,,,,1.12,,,0.339,,1,CANDIDATE
K2,6.4349,,,,2.47,,,1.493,,1,CANDIDATE
K2,4.27065,,,,7.6,,,1.5,,1,CANDIDATE
K2,7.64309,,,,8.0,,,1.5,,1,CANDIDATE
K2,16.858,,,,5.6,5957.0,4.351,1.07,,1,CANDIDATE
K2,2.167697,,,,12.14,,,2.489,,1,CANDIDATE
K2,19.2299,,,,1.96,,,0.612,,1,CANDIDATE
K2,5.07152,,,,3.2,,,0.426,,1,CANDIDATE
K2,8.1191,,,,57.0,6040.0,4.32,1.2,,1,CANDIDATE
K2,16.235,,,,11.0,6040.0,4.32,1.2,,1,CANDIDATE
K2,24.9922,,,,36.0,6040.0,4.32,1.2,0.0,0,FALSE POSITIVE
K2,4.20773,,,,1.47,,,0.834,,1,CANDIDATE
K2,1.1761477,,,,19.3,,,2.38,,1,CANDIDATE
K2,27.270191,,,,2.5,6171.0,4.129,1.612,,1,CANDIDATE
K2,2.475527,,,,42.0,5962.0,4.4,1.06,,1,CANDIDATE
K2,2.475641,,,,5.02277659,5257.0,4.49,0.824753,,1,CANDIDATE
K2,2.4756313,,,,2.48,5239.0,,0.81,,1,CANDIDATE
K2,2.475573,,,,2.98,,,0.888,,1,CANDIDATE
K2,17.7256773,,,,15.4613,6010.0,4.06,1.63,,1,CANDIDATE
K2,17.7259,,,,23.4,,,1.752,,1,CANDIDATE
K2,17.725837,,,,6.63,5971.0,,1.11,,1,CANDIDATE
K2,17.72507,,,,45.0,6189.0,4.152,1.33,,1,CANDIDATE
K2,54.169832,,,,22.0,3836.0,,0.55,,1,CANDIDATE
K2,8.050722,,,,1.31,5502.7,,0.83,1.0,0,CONFIRMED
K2,8.0516,,,,1.62,,,0.904,1.0,0,CONFIRMED
K2,8.0468,,,,1.18,,,,1.0,0,CONFIRMED
K2,6.79143,,,,1.72,,,0.609,,1,CANDIDATE
K2,14.353438,,,,2.159584,5317.0,4.59,0.82797,,1,CANDIDATE
K2,14.353347,,,,2.19,5162.0,,0.79,,1,CANDIDATE
K2,14.3533,,,,2.18,,,0.855,,1,CANDIDATE
K2,1.88282,,,,2.6,,,0.257,,1,CANDIDATE
K2,6.4756,,,,1.85,,,1.339,,1,CANDIDATE
K2,2.31803,,,,2.34,,,0.589,,1,CANDIDATE
K2,2.3181466,,,,2.9,4343.0,,0.67,,1,CANDIDATE
K2,12.4292,,,,1.1126,5414.0,4.595,0.814,0.0,0,FALSE POSITIVE
K2,6.37733,,,,0.76,,,0.262,,1,CANDIDATE
K2,19.44212,,,,22.0,3864.0,4.91,0.35,0.0,0,FALSE POSITIVE
K2,19.441899,,,,4.15,2601.0,,0.11,0.0,0,FALSE POSITIVE
K2,0.80032756,,,,21.3,4028.0,,0.61,,1,CANDIDATE
K2,8.3958,,,,3.95,,,1.996,,1,CANDIDATE
K2,12.25823207,,,,,5038.0,4.60153,0.758844,,1,CANDIDATE
K2,12.2631,,,,1.87,5106.0,4.603,0.717,,1,CANDIDATE
K2,12.26422,,,,2.22,,,0.7596,,1,CANDIDATE
K2,12.263354,,,,2.16,4980.0,,0.76,,1,CANDIDATE
K2,10.3631,,,,1.64,,,0.613,,1,CANDIDATE
K2,4.50717,,,,1.44,,,0.823,1.0,0,CONFIRMED
K2,4.50756,,,,1.7,,,,1.0,0,CONFIRMED
K2,0.911724,,,,1.4,5724.0,4.5,1.1,1.0,0,CONFIRMED
K2,0.9116567,,,,1.35,5648.0,,0.94,1.0,0,CONFIRMED
K2,0.911618,,,,1.16,,,0.823,1.0,0,CONFIRMED
K2,14.641541,,,,2.94,5648.0,,0.94,1.0,0,CONFIRMED
K2,14.637,,,,4.0,6438.0,4.2,1.5,1.0,0,CONFIRMED
K2,14.6435,,,,2.52,,,0.823,1.0,0,CONFIRMED
K2,14.647531,,,,2.6,5724.0,4.5,1.1,1.0,0,CONFIRMED
K2,9.38053,,,,2.89,,,1.412,,1,CANDIDATE
K2,9.3826,,,,2.39,6377.0,4.223,1.38,,1,CANDIDATE
K2,9.3813402,,,,2.86,6305.0,,1.39,,1,CANDIDATE
K2,5.6505,,,,1.33,,,1.012,,1,CANDIDATE
K2,4.2304959,,,,2.56,4335.0,,0.67,,1,CANDIDATE
K2,4.23119,,,,2.17,,,0.516,,1,CANDIDATE
K2,9.9487,,,,1.48,,,1.136,,1,CANDIDATE
K2,2.87814,,,,1.01,,,,1.0,0,CONFIRMED
K2,4.1107634,,,,1.01,2989.0,,0.18,,1,CANDIDATE
K2,1.131316,,,,4.6,6292.0,4.27,1.32,,1,CANDIDATE
K2,1.131305,,,,3.93,,,1.122,,1,CANDIDATE
K2,5.29853,,,,3.32,,,0.668,1.0,0,CONFIRMED
K2,5.29711,,,,1.62,,,,1.0,0,CONFIRMED
K2,5.2986,,,,1.7,4114.0,4.8,0.5,1.0,0,CONFIRMED
K2,0.35490972,,,,1.45,3893.0,,0.57,1.0,0,CONFIRMED
K2,0.354884,,,,1.2,4114.0,4.8,0.5,1.0,0,CONFIRMED
K2,4.1029,,,,2.28,,,1.98,,1,CANDIDATE
K2,14.454495,,,,2.21,4521.0,,0.7,,1,CANDIDATE
K2,28.564994,,,,2.25,4418.0,,0.68,,1,CANDIDATE
K2,5.87672094142,,,,8.02139241,4111.0,4.43205,0.807445,,1,CANDIDATE
K2,5.8797,,,,,4111.0,4.43205,0.807445,,1,CANDIDATE
K2,5.879829,,,,6.97,,,0.701,,1,CANDIDATE
K2,5.87913354,,,,,4111.0,4.43205,0.807445,,1,CANDIDATE
K2,5.8796123,,,,6.5,4089.0,,0.62,,1,CANDIDATE
K2,5.87975,,,,3.76,4056.0,4.883,0.393,,1,CANDIDATE
K2,25.2768,,,,25.0,4215.0,4.758,0.52,0.0,0,FALSE POSITIVE
K2,3.292013,,,,5.76,,,0.674,,1,CANDIDATE
K2,3.291897,,,,3.39,3850.0,4.882,0.395,,1,CANDIDATE
K2,3.2920598,,,,4.54,3764.0,,0.52,,1,CANDIDATE
K2,7.445026,,,,2.2805044,5277.0,4.65,0.825169,,1,CANDIDATE
K2,7.4448754,,,,2.11,5132.0,,0.78,,1,CANDIDATE
K2,13.8543,,,,3.18,,,1.848,,1,CANDIDATE
K2,54.976021,,,,39.1,6333.0,,1.41,,1,CANDIDATE
K2,2.59824,,,,7.7,,,0.788,,1,CANDIDATE
K2,2.573088,,,,34.0,5165.0,3.68,2.5,,1,CANDIDATE
K2,2.5730187,,,,17.2,4488.0,,0.69,,1,CANDIDATE
K2,37.827,,,,1.42,,,0.577,,1,CANDIDATE
K2,0.35840528,,,,1.92,5862.0,,1.04,,1,CANDIDATE
K2,0.358378,,,,1.65,5928.0,4.247,0.89,,1,CANDIDATE
K2,0.3584061,,,,2.66,,,1.03,,1,CANDIDATE
K2,0.80858305,,,,,6151.8,,2.31125,,1,CANDIDATE
K2,4.00932,,,,1.08,,,0.68,,1,CANDIDATE
K2,20.6714,,,,1.47,,,0.655,,1,CANDIDATE
K2,,,,,7.72,,,1.763,,1,CANDIDATE
K2,,,,,31.1,,,1.763,,1,CANDIDATE
K2,0.367453,,,,2.55,6167.0,4.16,0.95,,1,CANDIDATE
K2,0.36747226,,,,3.32,6205.0,,1.29,,1,CANDIDATE
K2,0.367473,,,,3.55452348,6060.0,4.19,1.26302,,1,CANDIDATE
K2,0.3674645,,,,3.9,,,1.18,,1,CANDIDATE
K2,6.57986525,,,,,5874.0,4.01131,1.68281,,1,CANDIDATE
K2,3.59922,,,,1.63,,,0.809,,1,CANDIDATE
K2,3.5990666,,,,1.62,5107.0,,0.78,,1,CANDIDATE
K2,3.59905,,,,1.58797235,5459.0,4.59,0.826124,,1,CANDIDATE
K2,3.59912,,,,1.46,5518.0,4.558,0.82,,1,CANDIDATE
K2,5.01038,,,,4.28,,,1.53,,1,CANDIDATE
K2,2.25372,,,,0.9,,,,1.0,0,CONFIRMED
K2,2.25558,,,,2.0,,,0.367,1.0,0,CONFIRMED
K2,2.255436,,,,1.0,3297.0,4.9,0.25,1.0,0,CONFIRMED
K2,0.62309386,,,,2.52,4231.0,,0.65,,1,CANDIDATE
K2,3.11594,,,,1.59,,,0.367,,1,CANDIDATE
K2,11.63547,,,,2.6,,,0.892,,1,CANDIDATE
K2,1.982116,,,,35.0,,,2.05,,1,CANDIDATE
K2,36.9321,,,,2.98,,,0.955,,1,CANDIDATE
K2,1.35823,,,,1.44,5675.0,4.45,0.95,0.0,0,FALSE POSITIVE
K2,8.4532,,,,2.66,,,1.0419,,1,CANDIDATE
K2,0.4348359,,,,1.59,3714.0,,0.5,,1,CANDIDATE
K2,0.434827,,,,1.62,3724.0,4.942,0.5,,1,CANDIDATE
K2,0.434832,,,,0.96,,,0.333,,1,CANDIDATE
K2,4.31444335,,,,,4952.0,,2.25969,,1,CANDIDATE
K2,1.5339666,,,,1.47,3757.0,,0.52,,1,CANDIDATE
K2,1.53402,,,,1.13,3698.0,4.71992,0.520027,,1,CANDIDATE
K2,0.3176828,,,,11.9,,,0.944,,1,CANDIDATE
K2,1.58252,,,,0.96,,,,1.0,0,CONFIRMED
K2,1.58316,,,,1.22,,,0.669,1.0,0,CONFIRMED
K2,17.501662,,,,2.63,4749.0,,0.73,1.0,0,CONFIRMED
K2,17.5125,,,,2.15,,,0.669,1.0,0,CONFIRMED
K2,17.515472,,,,2.094,4752.0,4.596,0.758,1.0,0,CONFIRMED
K2,10.49927,,,,1.43,,,0.599,,1,CANDIDATE
K2,5.23189,,,,3.62,,,0.627,,1,CANDIDATE
K2,1.13666,,,,3.18,,,1.724,,1,CANDIDATE
K2,12.4404,,,,2.72,,,0.586,,1,CANDIDATE
K2,1.49462,,,,1.8,,,0.586,,1,CANDIDATE
K2,2.018725,,,,91.0,,,14.96,,1,CANDIDATE
K2,23.8039,,,,12.0,4840.0,4.809,0.48,,1,CANDIDATE
K2,3.47722,,,,1.53,,,0.556,,1,CANDIDATE
K2,0.442185,,,,2.02,,,0.754,,1,CANDIDATE
K2,0.442094,,,,1.16,5007.0,4.587,0.77,,1,CANDIDATE
K2,0.44214967,,,,1.32,4977.0,,0.76,,1,CANDIDATE
K2,18.415126,,,,69.44309317,6211.0,3.56,3.465887,,1,CANDIDATE
K2,18.406118,,,,5.2,6684.0,,1.84,,1,CANDIDATE
K2,10.4404,,,,0.6739,4893.0,4.596,0.746,,1,CANDIDATE
K2,27.837146,,,,5.149,4241.0,4.696,0.64,,1,CANDIDATE
K2,12.19649,,,,2.23,,,1.062,,1,CANDIDATE
K2,8.15306759,,,,,5445.0,3.94879,1.71199,,1,CANDIDATE
K2,2.2021868,,,,56.5,5695.0,,0.96,,1,CANDIDATE
K2,20.398071,,,,2.57901435,5199.0,4.52,0.777455,,1,CANDIDATE
K2,20.3997,,,,2.65,,,0.778,,1,CANDIDATE
K2,20.398147,,,,2.93,5399.0,,0.85,,1,CANDIDATE
K2,17.812866,,,,22.5,5613.0,,0.92,,1,CANDIDATE
K2,17.80345864,,,,,5561.99,4.29773,1.16413,,1,CANDIDATE
K2,17.81188,,,,21.6,5554.0,4.494,0.93,,1,CANDIDATE
K2,2.931226,,,,90.0,6097.0,4.37,1.12,,1,CANDIDATE
K2,6.3878,,,,65.0,6668.0,4.331,1.25,0.0,0,FALSE POSITIVE
K2,1.81449,,,,27.0,5614.0,4.49,0.92,,1,CANDIDATE
K2,22.4844,,,,79.0,6173.0,4.35,1.15,,1,CANDIDATE
K2,3.47323985883,,,,16.65896453,7406.97,4.27763,1.56373,,1,CANDIDATE
K2,3.47451,,,,10.6,7143.0,4.117,1.83,,1,CANDIDATE
K2,0.369181,,,,16.5,6020.0,3.762,2.22,,1,CANDIDATE
K2,6.71694,,,,39.0,5267.0,4.549,0.82,,1,CANDIDATE
K2,3.951971,,,,8.44551389,4672.0,4.63,0.692034,,1,CANDIDATE
K2,11.3256,,,,2.18,,,1.043,,1,CANDIDATE
K2,2.9237,,,,2.57,,,0.573,,1,CANDIDATE
K2,14.08549,,,,21.1,5970.0,4.161,1.32,,1,CANDIDATE
K2,15.0818,,,,1.83,,,0.514,,1,CANDIDATE
K2,3.16363,,,,1.25,,,0.514,,1,CANDIDATE
K2,1.31559,,,,102.0,6721.0,3.87,2.3,0.0,0,FALSE POSITIVE
K2,1.3155918,,,,38.3,,,1.69,0.0,0,FALSE POSITIVE
K2,0.969967,,,,59.0,5272.0,4.036,1.54,0.0,0,FALSE POSITIVE
K2,0.96997227,,,,,5401.0,,,0.0,0,FALSE POSITIVE
K2,0.970016,,,,6.29,5838.0,4.12,0.87,0.0,0,FALSE POSITIVE
K2,23.9683,,,,1.6119,5296.0,4.455,1.129,,1,CANDIDATE
K2,19.860476,,,,2.08349198,4760.0,4.69,0.696718,,1,CANDIDATE
K2,19.8606,,,,2.21,,,0.648,,1,CANDIDATE
K2,4.72048898787,,,,14.61863458,3553.0,4.74625,0.489916,,1,CANDIDATE
K2,4.72046,,,,8.7,,,0.385,,1,CANDIDATE
K2,1.1430018,,,,,5551.0,,3.28495,,1,CANDIDATE
K2,3.74234,,,,1.61,,,0.502,,1,CANDIDATE
K2,24.2747,,,,1.56,,,0.424,,1,CANDIDATE
K2,1.1489833,,,,76.0,5137.0,3.63,2.0,0.0,0,FALSE POSITIVE
K2,1.14907861,,,,,5324.24,,1.00567,0.0,0,FALSE POSITIVE
K2,7.46967,,,,2.4,,,0.279,,1,CANDIDATE
K2,2.16594452,,,,,6194.54,4.28076,1.30635,,1,CANDIDATE
K2,2.165976,,,,2.61,,,1.1,,1,CANDIDATE
K2,2.16595219375,,,,2.91081826,6194.54,4.28076,1.30635,,1,CANDIDATE
K2,14.27669647,,,,,5160.0,4.6871,0.701437,,1,CANDIDATE
K2,14.2683,,,,,4955.0,,0.6,,1,CANDIDATE
K2,14.26763,,,,2.04,,,0.603,,1,CANDIDATE
K2,4.86406,,,,1.09,3407.0,4.92702,0.298809,,1,CANDIDATE
K2,4.86496,,,,1.09,,,0.261,,1,CANDIDATE
K2,15.97700259,,,,,5692.43,,1.04527,,1,CANDIDATE
K2,3.7342439,,,,30.71,,,2.642,,1,CANDIDATE
K2,3.73478175,,,,,6477.43,3.84369,2.27759,,1,CANDIDATE
K2,0.567055,,,,16.22,7020.0,4.0,1.42,,1,CANDIDATE
K2,0.5670195,,,,,,,,,1,CANDIDATE
K2,14.145239,,,,14.86409395,5016.0,3.81,2.15381,,1,CANDIDATE
K2,14.14459,,,,16.6,5011.0,3.663,2.69,,1,CANDIDATE
K2,2.386772,,,,4.0,,,0.286,,1,CANDIDATE
K2,2.38669,,,,3.5,3676.0,4.99,0.29,,1,CANDIDATE
K2,43.36143,,,,29.8,,,1.472,,1,CANDIDATE
K2,27.353103,,,,3.05048319,6148.0,4.15,1.448467,,1,CANDIDATE
K2,2.35771,,,,3.0,3655.0,5.007,0.267,,1,CANDIDATE
K2,2.357651,,,,1.95,,,0.267,,1,CANDIDATE
K2,27.9329,,,,2.51,,,0.573,,1,CANDIDATE
K2,3.72007,,,,1.55,,,0.986,,1,CANDIDATE
K2,1.39657671,,,,,5805.0,4.48176,0.96977,,1,CANDIDATE
K2,1.396291,,,,1.89,5728.0,4.43,1.02,,1,CANDIDATE
K2,31.3537,,,,3.85,,,0.816,,1,CANDIDATE
K2,14.8484,,,,2.68,,,0.816,,1,CANDIDATE
K2,10.0696,,,,1.69,,,0.816,,1,CANDIDATE
K2,3.6494,,,,,3338.0,4.89775,0.326267,,1,CANDIDATE
K2,3.65017,,,,1.15,,,0.249,,1,CANDIDATE
K2,5.7663,,,,,3338.0,4.89775,0.326267,,1,CANDIDATE
K2,5.76808,,,,1.19,,,0.249,,1,CANDIDATE
K2,7.98471,,,,1.19,,,0.249,,1,CANDIDATE
K2,7.98221,,,,,3338.0,4.89775,0.326267,,1,CANDIDATE
K2,5.1718,,,,0.8891,5941.0,4.328,0.954,,1,CANDIDATE
K2,5.7408,,,,1.0668,5342.0,4.704,0.76,,1,CANDIDATE
K2,29.0529,,,,,3373.0,4.89895,0.325107,,1,CANDIDATE
K2,25.2208,,,,65.0,6257.0,4.19,1.41,0.0,0,FALSE POSITIVE
K2,25.219709,,,,87.0,,,2.29,0.0,0,FALSE POSITIVE
K2,25.2077883,,,,,6168.93,3.98242,1.83554,0.0,0,FALSE POSITIVE
K2,0.87052967,,,,,6121.0,4.16573,1.47366,0.0,0,FALSE POSITIVE
K2,0.8706763,,,,6.52133,6121.0,4.16573,1.47,0.0,0,FALSE POSITIVE
K2,0.870775,,,,3.97,5875.0,4.04,0.88,0.0,0,FALSE POSITIVE
K2,0.870673,,,,21.0,5647.0,3.969,1.74,0.0,0,FALSE POSITIVE
K2,1.43689647,,,,,4876.7,,10.8463,,1,CANDIDATE
K2,1.436756,,,,110.0,,,10.91,,1,CANDIDATE
K2,59.848566,,,,10.81438298,5738.0,4.4,0.983415,,1,CANDIDATE
K2,59.847399221,,,,11.75567728,5765.3,4.38,1.09215,,1,CANDIDATE
K2,59.84871,,,,12.0,,,1.067,,1,CANDIDATE
K2,11.376,,,,2.03,,,0.636,,1,CANDIDATE
K2,11.37698,,,,,4397.0,,0.64,,1,CANDIDATE
K2,29.12555,,,,205.0,4936.0,3.28,3.9,0.0,0,FALSE POSITIVE
K2,0.8925,,,,2.7,,,2.0,,1,CANDIDATE
K2,14.7582,,,,,4434.0,,0.7,,1,CANDIDATE
K2,14.7619,,,,2.11,,,0.735,,1,CANDIDATE
K2,0.5111,,,,,3092.0,5.03845,0.214796,0.0,0,FALSE POSITIVE
K2,0.7041655,,,,,4564.0,,9.3189,,1,CANDIDATE
K2,1.93426,,,,1.64,,,0.928,,1,CANDIDATE
K2,3.43827,,,,1.98,,,0.928,,1,CANDIDATE
K2,18.03895153,,,,,5089.61,4.47396,0.88619,,1,CANDIDATE
K2,2.41040731,,,,,6276.0,3.95894,1.92538,,1,CANDIDATE
K2,2.410271,,,,17.3,6390.0,4.17,1.51,,1,CANDIDATE
K2,1.6865884,,,,,6199.0,3.57767,2.93748,,1,CANDIDATE
K2,8.4044,,,,1.24,,,0.307,,1,CANDIDATE
K2,1.1829266,,,,29.0,,,1.51,,1,CANDIDATE
K2,20.5949,,,,1.5097,5969.0,4.386,1.059,,1,CANDIDATE
K2,20.600656,,,,2.166,5969.0,4.386,1.059,,1,CANDIDATE
K2,0.950356,,,,6.94,6125.0,3.0,0.94,0.0,0,FALSE POSITIVE
K2,56.6205,,,,7.68,,,0.904,,1,CANDIDATE
K2,1.702301,,,,19.1,6116.0,4.24,1.28,,1,CANDIDATE
K2,0.3499146,,,,39.4,,,2.43,,1,CANDIDATE
K2,0.349935,,,,2.18,4925.0,3.42,0.76,,1,CANDIDATE
K2,4.27681,,,,2.27,,,0.938,,1,CANDIDATE
K2,13.16121,,,,2.62,,,0.938,,1,CANDIDATE
K2,21.0858,,,,2.95,,,0.938,,1,CANDIDATE
K2,30.2894,,,,2.33,,,0.938,,1,CANDIDATE
K2,1.82876,,,,1.46,,,0.938,,1,CANDIDATE
K2,7.1149,,,,0.9835,5534.0,4.411,0.953,,1,CANDIDATE
K2,3.347872,,,,28.1,,,2.2,,1,CANDIDATE
K2,1.31982263,,,,,6196.8,3.58502,2.91272,,1,CANDIDATE
K2,3.32257,,,,2.53,,,1.108,,1,CANDIDATE
K2,,,,,44.0,,,1.6,,1,CANDIDATE
K2,2.4616,,,,,9962.0,4.11227,2.32365,0.0,0,FALSE POSITIVE
K2,,,,,8.7,,,0.96,,1,CANDIDATE
K2,28.29213,,,,3.55,,,0.96,,1,CANDIDATE
K2,7.0502,,,,,4947.69,4.65197,0.705709,0.0,0,FALSE POSITIVE
K2,14.643071,,,,66.04981083,4883.0,2.27,13.183733,,1,CANDIDATE
K2,18.8652,,,,1.57,,,0.642,,1,CANDIDATE
K2,7.434876,,,,32.0,,,1.74,,1,CANDIDATE
K2,2.349455,,,,15.8,7056.0,4.06,1.81,,1,CANDIDATE
K2,2.34951024,,,,,7418.48,4.31257,1.50652,,1,CANDIDATE
K2,2.349515,,,,53.42672849,6254.0,3.19,5.410002,,1,CANDIDATE
K2,2.3494903,,,,14.6551,7418.5,4.31,1.51,,1,CANDIDATE
K2,2.349545,,,,15.3,,,1.695,,1,CANDIDATE
K2,0.2990737,,,,7.6,,,0.231,,1,CANDIDATE
K2,16.43831081,,,,,5997.0,3.91664,1.92033,,1,CANDIDATE
K2,5.88165,,,,2.58,,,1.37,,1,CANDIDATE
K2,11.55059,,,,1.98,3677.0,4.76387,0.469901,,1,CANDIDATE
K2,0.19785,,,,0.72,3677.0,4.76387,0.469901,,1,CANDIDATE
K2,6.423,,,,,5053.72,,5.86835,,1,CANDIDATE
K2,3.1393667,,,,15.9004,5653.4,4.08,1.52,,1,CANDIDATE
K2,3.1393226,,,,15.43,6283.0,4.18,1.5,,1,CANDIDATE
K2,3.139404,,,,16.419,5716.0,4.047,1.53,,1,CANDIDATE
K2,1.385246,,,,5.01,,,1.407,,1,CANDIDATE
K2,1.38521606684,,,,6.52719853,6294.0,4.20464,1.451,,1,CANDIDATE
K2,13.8240078,,,,2.38171,5129.0,4.67,0.71,,1,CANDIDATE
K2,13.8253157,,,,,5163.0,4.58,0.75,,1,CANDIDATE
K2,22.194346,,,,3.174,5660.0,4.283,1.069,,1,CANDIDATE
K2,1.72397,,,,1.33,,,0.885,,1,CANDIDATE
K2,17.178,,,,,5814.52,4.20761,1.33351,,1,CANDIDATE
K2,5.409,,,,,3949.0,,45.4751,,1,CANDIDATE
K2,4.99,,,,,6242.0,4.09458,1.63356,,1,CANDIDATE
K2,4.9898664,,,,9.128,6242.0,4.09,1.63,,1,CANDIDATE
K2,0.22181,,,,1.13,3942.0,4.66358,0.585409,,1,CANDIDATE
K2,44.13,,,,,4865.94,,10.7024,,1,CANDIDATE
K2,14.448767,,,,44.2,,,1.36,,1,CANDIDATE
K2,14.449,,,,,6016.0,4.02797,1.68931,,1,CANDIDATE
K2,14.4518248,,,,,6016.0,4.02797,1.68931,,1,CANDIDATE
K2,14.448987,,,,86.0,,,1.739,,1,CANDIDATE
K2,0.463954,,,,0.53,,,0.272,,1,CANDIDATE
K2,0.46395,,,,0.85,3563.0,5.004,0.42,,1,CANDIDATE
K2,0.46395,,,,0.84,3720.0,4.74458,0.491813,,1,CANDIDATE
K2,5.264,,,,,6190.82,4.11773,1.5774,,1,CANDIDATE
K2,1.529084,,,,48.0,,,1.654,,1,CANDIDATE
K2,2.084,,,,,,,,,1,CANDIDATE
K2,4.166738,,,,94.8,,,2.0,,1,CANDIDATE
K2,1.56699,,,,1.34,,,0.603,,1,CANDIDATE
K2,1.567,,,,,4426.2,4.69978,0.615898,,1,CANDIDATE
K2,1.56706496,,,,,4426.2,4.69978,0.615898,,1,CANDIDATE
K2,7.757595,,,,1.95,,,0.713,,1,CANDIDATE
K2,4.871902,,,,15.383,6466.0,4.113,1.817,,1,CANDIDATE
K2,4.8718955,,,,14.64,6972.0,4.1,1.82,,1,CANDIDATE
K2,4.8740385,,,,14.3194,6504.4,4.05,1.8,,1,CANDIDATE
K2,8.514184,,,,38.298,4885.0,2.69,8.384,,1,CANDIDATE
K2,0.967865,,,,,5255.0,4.417,0.97198,0.0,0,FALSE POSITIVE
K2,16.168833,,,,,5186.0,3.371,5.653,,1,CANDIDATE
K2,25.23658,,,,,3777.0,4.56823,0.701898,0.0,0,FALSE POSITIVE
K2,36.0861607,,,,,4726.0,4.63,0.67,,1,CANDIDATE
K2,36.109,,,,8.0,,,0.504,,1,CANDIDATE
K2,10.337864,,,,,6281.0,,1.96735,0.0,0,FALSE POSITIVE
K2,9.967689,,,,2.005,5882.0,4.455,1.031,,1,CANDIDATE
K2,13.919301,,,,,5330.07,4.19884,1.2633,0.0,0,FALSE POSITIVE
K2,0.954863,,,,,5544.91,4.49537,0.926751,0.0,0,FALSE POSITIVE
K2,3.25182,,,,33.2,,,0.63,,1,CANDIDATE
K2,5.032134,,,,25.83,,,2.516,,1,CANDIDATE
K2,5.03207,,,,36.70955114,5070.0,3.25,3.685008,,1,CANDIDATE
K2,6.45795,,,,2.78,,,0.9389,,1,CANDIDATE
K2,0.554633,,,,,4729.0,4.362,0.951566,0.0,0,FALSE POSITIVE
K2,5.176243,,,,19.44301811,6185.0,4.34,1.118972,,1,CANDIDATE
K2,5.176,,,,,6146.0,4.23998,1.35641,,1,CANDIDATE
K2,2.153178,,,,,5523.0,4.42712,0.997379,0.0,0,FALSE POSITIVE
K2,1.610888,,,,0.82,,,0.299,,1,CANDIDATE
K2,1.611,,,,,3511.0,4.81787,0.409602,,1,CANDIDATE
K2,1.610911,,,,1.5,,,0.56,,1,CANDIDATE
K2,1.61092,,,,0.75,3511.0,4.81787,0.409602,,1,CANDIDATE
K2,2.17807,,,,0.65,3511.0,4.81787,0.409602,,1,CANDIDATE
K2,2.178008,,,,0.67,,,0.299,,1,CANDIDATE
K2,2.177846,,,,1.2,,,0.56,,1,CANDIDATE
K2,4.96792,,,,0.75,,,0.299,,1,CANDIDATE
K2,4.96883,,,,0.67,3511.0,4.81787,0.409602,,1,CANDIDATE
K2,6.26561,,,,0.77,,,0.299,,1,CANDIDATE
K2,3.28963,,,,0.51,,,0.299,,1,CANDIDATE
K2,0.565934,,,,,5309.0,4.01449,1.55349,0.0,0,FALSE POSITIVE
K2,15.091257,,,,,5369.0,4.02323,1.55474,0.0,0,FALSE POSITIVE
K2,3.102398,,,,,5483.32,3.88435,1.85351,0.0,0,FALSE POSITIVE
K2,0.93346092,,,,,6035.64,3.65014,2.62165,,1,CANDIDATE
K2,5.817737,,,,,6290.85,3.56404,3.03613,0.0,0,FALSE POSITIVE
K2,5.817854,,,,,,,,0.0,0,FALSE POSITIVE
K2,5.81861,,,,3.4,,,0.38,,1,CANDIDATE
K2,1.671965,,,,,3243.0,4.75171,0.483697,0.0,0,FALSE POSITIVE
K2,4.332837,,,,2.263,4768.0,4.693,0.725,,1,CANDIDATE
K2,1.1524,,,,0.6746,5992.0,4.386,1.057,,1,CANDIDATE
K2,20.486455,,,,2.762,3664.0,4.852,0.371,,1,CANDIDATE
K2,18.634179,,,,1.49,,,0.821,,1,CANDIDATE
K2,18.645046,,,,1.8,,,0.84,,1,CANDIDATE
K2,18.6393,,,,1.73,,,0.821,,1,CANDIDATE
K2,18.641,,,,,4774.48,,,,1,CANDIDATE
K2,5.19287,,,,1.29,,,0.826,,1,CANDIDATE
